stage,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us,kernelName,err,tflops,bw
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,36.0747,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_persist,10.1%,22.32,44646.94
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,31.5716,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_xcd4,9.8%,25.51,51015.0
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,218.317,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_xcd4_persist,10.3%,3.69,7377.46
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,30.922,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_bnt2,9.7%,26.04,52086.7
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,36.7909,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_bnt2_persist,10.1%,21.89,43777.81
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,31.4156,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_bnt2_xcd4,10.5%,25.63,51268.32
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,215.357,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_bnt2_xcd4_persist,11.4%,3.74,7478.86
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,31.5529,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce,4.3%,25.52,51045.23
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.4548,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_persist,4.3%,20.94,41883.59
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,32.5052,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_xcd4,4.3%,24.77,49549.77
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,213.2736,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_xcd4_persist,4.3%,3.78,7551.92
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,31.7056,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_bnt2,4.3%,25.4,50799.39
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.1991,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_bnt2_persist,4.3%,21.08,42163.95
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,31.7859,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_bnt2_xcd4,4.3%,25.34,50671.05
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,211.3148,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_bnt2_xcd4_persist,4.3%,3.81,7621.92
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,39.8503,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic,9.0%,20.21,40416.89
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,42.4007,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_persist,9.6%,18.99,37985.81
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,40.446,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_xcd4,10.0%,19.91,39821.61
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,139.5496,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_xcd4_persist,10.6%,5.77,11541.6
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,37.9934,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_bnt2,10.4%,21.2,42392.23
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.5156,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_bnt2_persist,9.6%,20.91,41817.47
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,37.7669,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_bnt2_xcd4,10.7%,21.32,42646.47
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,139.2484,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_atomic_bnt2_xcd4_persist,10.7%,5.78,11566.56
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.9167,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce,4.3%,20.69,41386.47
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,39.7695,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_persist,4.3%,20.25,40499.0
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.68,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_xcd4,4.3%,20.82,41639.74
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,143.7554,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_xcd4_persist,4.3%,5.6,11203.93
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.4208,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_bnt2,4.3%,20.96,41920.65
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,39.1278,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_bnt2_persist,4.3%,20.58,41163.19
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,38.3575,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_bnt2_xcd4,4.3%,20.99,41989.83
stage2,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,143.895,flydsl_moe2_afp4_wfp4_bf16_t128x256x256_reduce_bnt2_xcd4_persist,4.3%,5.6,11193.06
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.1495,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_bnt0,0.0%,14.87,29744.04
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.5307,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_bnt0_fp4,0.8%,14.77,29536.11
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,57.3365,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_bnt0_xcd4,0.0%,14.05,28090.75
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,57.5178,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_bnt0_xcd4_fp4,0.8%,14.0,28002.2
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.0682,flydsl_moe1_afp4_wfp4_bf16_t32x32x256,0.0%,14.89,29788.77
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.0912,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_fp4,0.8%,14.89,29776.1
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,56.751,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_xcd4,0.0%,14.19,28380.56
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,56.1376,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_xcd4_fp4,0.8%,14.35,28690.66
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.3482,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_bnt0,0.0%,24.15,48297.21
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.4024,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_bnt0_fp4,0.8%,24.11,48218.84
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.2224,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_bnt0_xcd4,0.0%,22.86,45727.29
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.4789,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_bnt0_xcd4_fp4,0.8%,22.7,45396.7
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.7521,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2,0.0%,23.86,47719.25
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.9793,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_fp4,0.8%,23.7,47400.18
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.9233,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_xcd4,0.0%,22.42,44835.11
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.7989,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_xcd4_fp4,0.8%,22.5,44990.91
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,34.9981,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_bnt0,0.0%,23.01,46020.36
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.066,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_bnt0_fp4,0.8%,22.97,45931.24
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.7923,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_bnt0_xcd4,0.0%,21.31,42617.81
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.7802,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_bnt0_xcd4_fp4,0.8%,21.32,42631.46
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.0566,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,0.0%,22.97,45943.56
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.1753,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_fp4,0.8%,22.89,45788.52
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.9189,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_xcd4,0.0%,21.24,42475.52
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.028,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_xcd4_fp4,0.8%,21.75,43497.49
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,39.2716,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_bnt0_fp4,100.0%,20.51,41012.46
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,41.4493,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_bnt0_xcd4_fp4,100.0%,19.43,38857.71
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,49.8008,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_bnt0_go_fp4,100.0%,16.17,32341.35
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,53.4256,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_bnt0_go_xcd4_fp4,100.0%,15.07,30147.06
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,39.6448,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_fp4,100.0%,20.31,40626.39
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,41.897,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_xcd4_fp4,100.0%,19.22,38442.49
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,49.4276,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_go_fp4,100.0%,16.29,32585.54
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,53.9905,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb2_go_xcd4_fp4,100.0%,14.92,29831.64
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,43.8898,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_bnt0_fp4,100.0%,18.35,36697.02
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,48.3345,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_bnt0_xcd4_fp4,100.0%,16.66,33322.47
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,57.9104,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_bnt0_go_fp4,100.0%,13.91,27812.36
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,64.0326,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_bnt0_go_xcd4_fp4,100.0%,12.58,25153.2
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,44.7158,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_fp4,100.0%,18.01,36019.15
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,47.8885,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_xcd4_fp4,100.0%,16.82,33632.81
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,58.403,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_go_fp4,100.0%,13.79,27577.78
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,63.3792,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb4_go_xcd4_fp4,100.0%,12.71,25412.52
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_bnt0_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_bnt0_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_bnt0_go_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_bnt0_go_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_go_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb7_go_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_bnt0_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_bnt0_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_bnt0_go_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_bnt0_go_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_go_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,-1.0,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_kb14_go_xcd4_fp4,100.0%,0.0,0.0
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.668,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0,0.0%,29.11,58212.56
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.406,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0_fp4,0.8%,28.35,56700.17
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,30.078,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0_xcd4,0.0%,26.77,53548.28
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,30.1866,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0_xcd4_fp4,0.8%,26.68,53355.63
stage1,256,1,4096,4096,32,8,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.1857,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4,0.0%,28.57,57143.34
